order,y_pred
6591,1292.7196
6592,843.1449
6593,1286.0718
6594,1012.7343
6595,889.38446
6596,843.1449
6597,1342.7106
6598,1024.7345
6599,926.6946
6600,843.1449
6601,843.1449
6602,1252.855
6603,1862.2766
6604,843.1449
6605,1331.2421
6606,1201.7937
6607,1267.4148
6608,929.53955
6609,1501.9067
6610,1552.9536
6611,999.02045
6612,995.718
6613,933.7441
6614,867.0219
6615,970.2005
6616,848.79364
6617,1239.832
6618,1622.0852
6619,1691.9788
6620,1798.3192
6621,1617.1179
6622,928.9939
6623,843.1449
6624,994.8411
6625,1349.6521
6626,865.9427
6627,843.1449
6628,1063.8408
6629,1535.5615
6630,915.9742
6631,1530.0641
6632,845.31195
6633,1932.1406
6634,1753.828
6635,1177.7865
6636,862.3094
6637,968.68207
6638,988.6193
6639,1955.6672
6640,1302.8364
6641,843.1449
6642,843.1449
6643,907.3004
6644,1019.8665
6645,1883.9072
6646,1271.45
6647,1213.0508
6648,1323.0066
6649,1516.9918
6650,1309.0879
6651,843.1449
6652,843.1449
6653,945.7352
6654,877.0373
6655,882.8798
6656,2082.411
6657,1190.0441
6658,1224.5337
6659,1739.2213
6660,843.1449
6661,843.1449
6662,981.9654
6663,1870.353
6664,843.1449
6665,843.1449
6666,923.1758
6667,1846.2903
6668,843.1449
6669,956.31134
6670,922.6518
6671,943.07947
6672,1629.1221
6673,1297.4697
6674,1172.383
6675,855.26373
6676,1446.5094
6677,1830.9434
6678,860.00006
6679,843.1449
6680,884.0316
6681,972.00073
6682,934.33344
6683,1249.6667
6684,1513.0908
6685,1494.9133
6686,1445.51
6687,1671.5332
6688,843.1449
6689,1068.535
6690,845.7939
6691,1117.7341
6692,843.1449
6693,2083.7773
6694,1343.152
6695,2180.5237
6696,843.1449
6697,859.1294
6698,1661.9382
6699,1408.4692
6700,875.54474
6701,843.1449
6702,843.1449
6703,1249.6252
6704,1839.0391
6705,1527.1602
6706,843.1449
6707,894.7587
6708,1505.8177
6709,1490.6333
6710,939.71173
6711,1567.239
6712,843.1449
6713,843.1449
6714,947.03143
6715,911.21625
6716,1621.22
6717,1240.2402
6718,1084.7458
6719,959.20526
6720,1175.2234
6721,2007.9912
6722,843.1449
6723,843.1449
6724,1008.92645
6725,1679.3638
6726,843.1449
6727,912.8315
6728,1333.5411
6729,2274.5522
6730,947.3526
6731,931.4036
6732,863.6496
6733,868.80853
6734,1292.8668
6735,1376.2412
6736,1307.9136
6737,1575.3038
6738,843.1449
6739,940.0091
6740,1153.4508
6741,853.7814
6742,1426.897
6743,1299.4563
6744,1376.6174
6745,1561.9417
6746,855.90643
6747,949.61945
6748,856.81647
6749,843.1449
6750,1554.488
6751,1308.0968
6752,843.1449
6753,843.1449
6754,987.24554
6755,1704.6432
6756,1249.1746
6757,843.1449
6758,867.7507
6759,931.57513
6760,984.53546
6761,933.3132
6762,917.1485
6763,1164.273
6764,1326.9352
6765,1890.1744
6766,1369.7617
6767,1593.9067
6768,1395.7444
6769,1080.2306
6770,1089.6511
6771,1127.2914
6772,986.7221
6773,1099.6155
6774,843.1449
6775,1223.0498
6776,1447.8303
6777,1604.3794
6778,1081.6141
6779,916.0152
6780,1279.4534
6781,1652.7534
6782,1100.0463
6783,843.1449
6784,1405.3308
6785,1203.2676
6786,843.1449
6787,970.4255
6788,1048.086
6789,1674.9446
6790,996.5108
6791,843.1449
6792,925.9781
6793,1414.8569
6794,876.2247
6795,843.1449
6796,1912.0935
6797,1686.4468
6798,885.44867
6799,1382.6853
6800,843.1449
6801,1898.861
6802,888.35504
6803,1581.166
6804,929.4086
6805,955.6539
6806,1148.6185
6807,1594.5914
6808,879.0307
6809,862.3139
6810,858.61237
6811,1153.2207
6812,1312.7703
6813,1642.162
6814,878.3151
6815,843.1449
6816,1491.8268
6817,1386.676
6818,843.1449
6819,851.1547
6820,1184.296
6821,1063.9185
6822,1489.4263
6823,1683.9811
6824,843.1449
6825,897.2254
6826,1274.9009
6827,1508.543
6828,843.1449
6829,1302.5422
6830,843.1449
6831,1229.6975
6832,1072.914
6833,1631.4769
6834,843.1449
6835,1221.5354
6836,923.80817
6837,843.1449
6838,1010.76355
6839,1917.0298
6840,855.863
6841,843.1449
6842,1386.8678
6843,1358.5156
6844,935.9253
6845,1055.6567
6846,862.6058
6847,1437.7888
6848,904.1513
6849,985.1286
6850,843.1449
6851,845.3327
6852,971.89856
6853,908.4157
6854,874.02277
6855,1067.1458
6856,1424.8121
6857,1313.513
6858,1430.4707
6859,1303.2195
6860,2072.2156
6861,1939.5859
6862,947.571
6863,904.322
6864,843.1449
6865,857.12787
6866,1001.5049
6867,988.2479
6868,987.23566
6869,1474.2922
6870,1282.8633
6871,1360.8032
6872,1563.2073
6873,1450.6582
6874,843.1449
6875,883.54474
6876,989.5507
6877,1905.2344
6878,843.1449
6879,1026.8872
6880,882.3008
6881,1882.6626
6882,980.2984
6883,2050.6138
6884,843.1449
6885,1333.959
6886,962.7769
6887,1026.8314
6888,957.008
6889,1367.1965
6890,893.0953
6891,849.9621
6892,1365.7168
6893,1463.9858
6894,871.0392
6895,843.1449
6896,843.1449
6897,852.41046
6898,843.1449
6899,895.02277
6900,1167.5433
6901,1468.453
6902,1275.6271
6903,843.1449
6904,961.15216
6905,1429.3738
6906,843.1449
6907,843.1449
6908,962.2376
6909,1430.8687
6910,843.1449
6911,1056.5526
6912,1564.0188
6913,889.2238
6914,858.86615
6915,1496.3652
6916,2049.947
6917,1648.7251
6918,1098.8463
6919,896.508
6920,1490.935
6921,1744.7428
6922,843.1449
6923,906.3285
6924,1081.0
6925,1980.5684
6926,905.8035
6927,894.05554
6928,1685.621
6929,1381.637
6930,843.1449
6931,1646.4922
6932,1290.0537
6933,1342.5951
6934,1066.2188
6935,923.46655
6936,907.9897
6937,995.0037
6938,1330.549
6939,1918.1606
6940,1422.1328
6941,1434.5278
6942,999.5589
6943,1198.2263
6944,1082.7073
6945,843.1449
6946,907.9294
6947,1392.2402
6948,1325.1897
6949,1460.7686
6950,1100.4548
6951,867.5004
6952,996.94995
6953,1492.8872
6954,1454.0929
6955,1713.0287
6956,1041.6266
6957,878.17487
6958,843.1449
6959,1159.2281
6960,1766.1758
6961,1861.9375
6962,1100.3434
6963,863.8073
6964,1503.49
6965,904.9293
6966,1178.2539
6967,2025.1506
6968,873.59515
6969,1555.143
6970,855.8955
6971,1354.9146
6972,982.17365
6973,931.07404
6974,901.91437
6975,843.1449
6976,1203.5183
6977,855.54285
6978,984.37164
6979,1689.8105
6980,1525.1012
6981,1448.2073
6982,843.1449
6983,967.35535
6984,859.796
6985,1477.3384
6986,843.1449
6987,1098.0392
6988,946.6972
6989,1138.7681
6990,880.1436
6991,853.63086
6992,900.6262
6993,1135.4648
6994,1334.7117
6995,938.4283
6996,939.6296
6997,1974.9227
6998,945.38824
6999,846.14374
7000,843.1449
7001,1286.563
7002,843.1449
7003,843.1449
7004,843.1449
7005,1612.733
7006,962.64044
7007,914.41376
7008,919.5727
7009,926.7953
7010,1230.1357
7011,1450.4342
7012,1510.986
7013,1586.8617
7014,843.1449
7015,843.1449
7016,1236.1621
7017,1458.6058
7018,946.57666
7019,1728.5437
7020,870.5097
7021,1265.4142
7022,911.6064
7023,843.1449
7024,1048.8268
7025,1534.3784
7026,843.1449
7027,862.4125
7028,1314.2993
7029,1636.1853
7030,1098.297
7031,1376.8286
7032,1132.6538
7033,1133.1902
7034,843.1449
7035,843.1449
7036,1049.8807
7037,854.52057
7038,1201.1697
7039,1526.3643
7040,960.89233
7041,1623.4114
7042,843.1449
7043,1060.694
7044,843.1449
7045,843.1449
7046,843.1449
7047,925.34845
7048,1406.9927
7049,1455.6555
7050,988.4114
7051,843.1449
7052,1327.9968
7053,1453.1271
7054,843.1449
7055,843.1449
7056,1118.9766
7057,1346.6896
7058,942.99774
7059,1024.8596
7060,843.1449
7061,1229.1648
7062,1417.1688
7063,1633.6765
7064,843.1449
7065,1064.1656
7066,843.1449
7067,915.0711
7068,861.7093
7069,1201.0613
7070,955.31464
7071,1295.2615
7072,843.1449
7073,927.9777
7074,843.1449
7075,1316.9736
7076,843.1449
7077,1424.9985
7078,938.09717
7079,1456.804
7080,843.1449
7081,843.1449
7082,1039.3616
7083,1330.2621
7084,843.1449
7085,952.27606
7086,843.1449
7087,859.1703
7088,949.669
7089,843.1449
7090,1015.7932
7091,1334.9243
7092,866.46967
7093,1154.8978
7094,843.1449
7095,843.1449
7096,1188.6674
7097,1343.713
7098,843.1449
7099,843.1449
7100,843.1449
7101,987.8864
7102,855.0247
7103,1446.1057
7104,1435.3728
7105,1348.3104
7106,843.1449
7107,864.221
7108,871.30475
7109,878.29346
7110,1107.2577
7111,1256.5671
7112,1354.299
7113,1304.4397
7114,863.1579
7115,1006.7819
7116,843.1449
7117,843.1449
7118,848.17065
7119,1215.1018
7120,886.7906
7121,1084.7297
7122,843.1449
7123,843.1449
7124,843.1449
7125,843.1449
7126,1277.4728
7127,1557.071
7128,843.1449
7129,843.1449
7130,843.1449
7131,905.7725
7132,843.1449
7133,843.1449
7134,843.1449
7135,1464.535
7136,1156.429
7137,1607.3645
7138,973.0967
7139,979.68823
7140,1595.3545
7141,843.1449
7142,938.10406
7143,1999.456
7144,843.1449
7145,843.1449
7146,1598.7039
7147,843.1449
7148,843.1449
7149,955.56
7150,843.1449
7151,843.1449
7152,1432.7485
7153,1475.5674
7154,936.5935
7155,843.1449
7156,1374.0623
7157,1203.1777
7158,843.1449
7159,843.1449
7160,843.1449
7161,1015.4743
7162,1949.3174
7163,843.1449
7164,2011.4739
7165,1815.1505
7166,843.1449
7167,843.1449
7168,1460.5842
7169,1309.1406
7170,843.7133
7171,1790.613
7172,1044.21
7173,843.1449
7174,843.1449
7175,843.1449
7176,843.1449
7177,843.1449
7178,1372.9285
7179,1180.2207
7180,1197.9688
7181,1164.4772
7182,1403.7645
7183,2107.543
7184,1502.7434
7185,843.1449
7186,1006.97876
7187,1305.81
7188,843.1449
7189,891.705
7190,884.55194
7191,1282.4529
7192,888.4606
7193,1601.4612
7194,851.3932
7195,843.1449
7196,996.7668
7197,1847.6332
7198,843.1449
7199,843.1449
7200,1729.2949
7201,1986.6687
7202,843.1449
7203,843.1449
7204,843.1449
7205,1134.5868
7206,1376.505
7207,1218.6682
7208,843.1449
7209,843.1449
7210,885.81116
7211,1203.3468
7212,843.1449
7213,843.1449
7214,1147.1864
7215,1486.8069
7216,843.1449
7217,946.8173
7218,843.1449
7219,1146.8936
7220,843.1449
7221,843.1449
7222,1011.7144
7223,1425.4617
7224,843.1449
7225,1087.4998
7226,879.83905
7227,1015.30194
7228,843.1449
7229,877.00934
7230,1931.6802
7231,1960.863
7232,864.1667
7233,2146.4937
7234,1016.9365
7235,2249.2026
7236,843.1449
7237,978.27716
7238,1059.4976
7239,1068.0618
7240,843.1449
7241,1564.7119
7242,900.2441
7243,1902.3517
7244,843.1449
7245,847.42035
7246,1191.009
7247,1369.9696
7248,843.1449
7249,843.1449
7250,845.5796
7251,1021.16974
7252,1296.4971
7253,1779.6963
7254,843.1449
7255,843.1449
7256,1073.5422
7257,1211.0667
7258,843.1449
7259,1208.998
7260,1092.2249
7261,1292.2395
7262,845.46564
7263,843.1449
7264,843.1449
7265,979.0316
7266,1271.9204
7267,1727.8892
7268,1338.9877
7269,1229.4238
7270,843.1449
7271,866.58264
7272,843.1449
7273,876.9649
7274,1266.1901
7275,1505.6714
7276,843.1449
7277,945.29767
7278,910.38226
7279,862.8981
7280,1243.4214
7281,1532.2064
7282,1304.0063
7283,843.1449
7284,940.82043
7285,1801.448
7286,843.1449
7287,1202.9076
7288,986.87616
7289,1166.2899
7290,885.1535
7291,915.9551
7292,1631.1548
7293,1649.2053
7294,1041.0367
7295,1083.7479
7296,923.5372
7297,1259.3053
7298,863.613
7299,1255.1962
7300,843.1449
7301,921.98944
7302,843.1449
7303,1788.335
7304,843.1449
7305,1521.8473
7306,843.1449
7307,843.1449
7308,1280.1837
7309,1370.0503
7310,843.1449
7311,843.1449
7312,1344.7266
7313,1527.2146
7314,843.1449
7315,843.1449
7316,867.1838
7317,1697.0436
7318,843.1449
7319,843.1449
7320,1222.968
7321,1270.3207
7322,909.3306
7323,861.0412
7324,843.1449
7325,1003.59625
7326,1367.6216
7327,1620.4082
7328,1345.9888
7329,887.611
7330,843.1449
7331,864.0633
7332,1347.3025
7333,2127.9128
7334,976.2838
7335,843.1449
7336,1333.9673
7337,1441.3508
7338,843.1449
7339,1286.3882
7340,843.1449
7341,1442.6582
7342,843.1449
7343,1250.3777
7344,1014.1868
7345,1313.4382
7346,1057.3297
7347,894.9439
7348,847.10657
7349,843.1449
7350,1318.1274
7351,1328.3828
7352,1500.9717
7353,1444.7322
7354,843.1449
7355,852.175
7356,843.1449
7357,1366.2983
7358,843.1449
7359,843.1449
7360,1365.571
7361,1494.4978
7362,843.1449
7363,843.1449
7364,843.1449
7365,864.58563
7366,843.1449
7367,843.1449
7368,1154.1864
7369,1331.4695
7370,1289.6162
7371,1365.9731
7372,843.1449
7373,843.1449
7374,1049.4105
7375,1289.021
7376,843.1449
7377,1330.0844
7378,843.1449
7379,1103.5792
7380,843.1449
7381,843.1449
7382,1404.1074
7383,1182.6375
7384,843.1449
7385,999.6601
7386,843.1449
7387,843.1449
7388,965.57965
7389,1485.78
7390,843.1449
7391,868.8907
7392,1418.0344
7393,1933.04
7394,843.1449
7395,986.2675
7396,843.1449
7397,843.1449
7398,1372.0627
7399,1492.009
7400,898.8434
7401,843.1449
7402,1318.6333
7403,1610.9294
7404,843.1449
7405,843.1449
7406,1440.8959
7407,1210.3267
7408,843.1449
7409,1627.0552
7410,843.1449
7411,1184.4575
7412,843.1449
7413,843.1449
7414,1142.0312
7415,1876.1737
7416,843.1449
7417,855.6201
7418,850.3208
7419,864.6409
7420,843.1449
7421,1248.056
7422,1268.5214
7423,1373.8677
7424,843.1449
7425,1336.3394
7426,843.1449
7427,954.18713
7428,843.1449
7429,843.1449
7430,1225.1531
7431,1228.3652
7432,1570.9529
7433,1318.6973
7434,924.7623
7435,843.1449
7436,1945.2798
7437,1251.315
7438,843.1449
7439,1763.5691
7440,851.0915
7441,843.1449
7442,1387.6016
7443,1450.1584
7444,843.1449
7445,843.1449
7446,921.7734
7447,1427.0864
7448,843.1449
7449,1071.8936
7450,856.31195
7451,957.11066
7452,843.1449
7453,1726.8967
7454,1682.5231
7455,1553.8134
7456,843.1449
7457,843.1449
7458,942.7858
7459,1192.9137
7460,843.1449
7461,910.6597
7462,912.25305
7463,1264.5396
7464,843.1449
7465,1145.4534
7466,843.1449
7467,955.5219
7468,852.76654
7469,1094.7762
7470,1004.9691
7471,843.1449
7472,1074.695
7473,1732.2112
7474,843.1449
7475,1370.7705
7476,843.1449
7477,843.1449
7478,843.1449
7479,1223.959
7480,1170.057
7481,1520.3274
7482,843.1449
7483,843.1449
7484,1238.1184
7485,1341.3978
7486,1049.003
7487,843.1449
7488,1030.8098
7489,1561.0251
7490,1248.3374
7491,1565.1038
7492,1507.3385
7493,1949.4497
7494,843.1449
7495,966.14435
7496,843.1449
7497,843.1449
7498,1320.3508
7499,1406.3341
7500,843.1449
7501,843.1449
7502,843.1449
7503,843.1449
7504,1127.0026
7505,1258.9523
7506,1014.1298
7507,843.1449
7508,1339.6624
7509,1297.3524
7510,843.1449
7511,843.1449
7512,879.15875
7513,843.1449
7514,843.1449
7515,875.6268
7516,1183.0122
7517,1210.2847
7518,1150.8591
7519,1163.2007
7520,1216.1312
7521,1641.3031
7522,843.1449
7523,843.1449
7524,1045.7906
7525,1245.8254
7526,1014.09674
7527,843.1449
7528,849.68353
7529,1092.4856
7530,843.1449
7531,930.6087
7532,1434.977
7533,1288.7521
7534,843.1449
7535,843.1449
7536,1519.8145
7537,1571.3005
7538,843.1449
7539,984.6174
7540,1594.2587
7541,1136.2194
7542,1557.2068
7543,1719.6648
7544,916.5455
7545,914.29193
7546,843.1449
7547,1646.9146
7548,1825.0774
7549,1517.8984
7550,1347.5507
7551,1875.4535
7552,1589.5437
7553,1565.4812
7554,843.1449
7555,1030.931
7556,2192.6672
7557,2198.8042
7558,1585.6211
7559,1994.5745
7560,889.56415
7561,994.9346
7562,843.1449
7563,1170.7076
7564,1250.3524
7565,913.34875
7566,1024.4247
7567,1456.6648
7568,1395.279
7569,1590.1882
7570,1378.9203
7571,843.1449
7572,938.67786
7573,1976.5813
7574,1218.971
7575,883.1563
7576,1615.0332
7577,1614.991
7578,843.1449
7579,1307.1956
7580,892.4465
7581,1076.9355
7582,843.1449
7583,1104.8861
7584,860.28015
7585,843.1449
7586,995.506
7587,1860.0562
7588,843.1449
7589,1197.6752
7590,1035.3763
7591,843.1449
7592,843.1449
7593,1059.451
7594,1483.6216
7595,1492.1992
7596,843.1449
7597,843.1449
7598,843.1449
7599,897.3765
7600,1316.3289
7601,1642.1035
7602,855.6624
7603,1211.2966
7604,843.1449
7605,1117.744
7606,922.9777
7607,843.1449
7608,1425.5752
7609,1298.5032
7610,843.1449
7611,1101.7976
7612,843.1449
7613,843.1449
7614,951.0594
7615,1334.4878
7616,852.6441
7617,843.1449
7618,843.1449
7619,1314.1653
7620,1305.5168
7621,1600.2128
7622,1547.5364
7623,843.1449
7624,1637.1265
7625,1448.515
7626,843.1449
7627,843.1449
7628,843.1449
7629,956.1779
7630,1320.9227
7631,1863.9995
7632,843.1449
7633,1034.015
7634,843.1449
7635,1562.5073
7636,1036.8644
7637,1536.322
7638,843.1449
7639,843.1449
7640,1123.9117
7641,1761.9438
7642,843.1449
7643,843.1449
7644,1050.9159
7645,1716.73
7646,843.1449
7647,843.1449
7648,879.1275
7649,843.1449
7650,843.1449
7651,1003.11273
7652,1561.419
7653,1325.23
7654,1415.064
7655,1575.7288
7656,867.7913
7657,843.1449
7658,1034.6478
7659,892.6245
7660,999.263
7661,1625.6426
7662,843.1449
7663,870.64594
7664,1240.677
7665,1275.1414
7666,843.1449
7667,843.1449
7668,1538.2454
7669,1514.682
7670,854.4975
7671,1564.7543
7672,1155.0404
7673,1462.3315
7674,1028.2499
7675,1113.3
7676,1048.1838
7677,1283.2131
7678,1539.5339
7679,843.1449
7680,843.1449
7681,2018.3164
7682,1121.3644
7683,1111.0978
7684,843.1449
7685,843.1449
7686,843.1449
7687,1550.0906
7688,1116.05
7689,1140.2167
7690,2106.7275
7691,1820.9158
7692,843.1449
7693,843.1449
7694,996.934
7695,1202.3281
7696,1331.196
7697,1381.8661
7698,843.1449
7699,1364.3501
7700,843.1449
7701,915.075
7702,1038.1367
7703,1325.4741
7704,2525.402
7705,843.1449
7706,2612.7666
7707,1420.736
7708,843.1449
7709,1304.9537
7710,1301.3978
7711,1754.6548
7712,843.1449
7713,843.1449
7714,1198.8441
7715,1497.0197
7716,843.1449
7717,1380.0321
7718,916.51263
7719,1872.1134
7720,1360.2343
7721,1544.593
7722,843.1449
7723,843.1449
7724,1073.433
7725,1476.9131
7726,843.1449
7727,843.1449
7728,843.1449
7729,910.14655
7730,1221.5398
7731,1561.447
7732,959.7274
7733,909.9477
7734,1057.6538
7735,843.1449
7736,1621.5198
7737,1497.1143
7738,857.13837
7739,843.1449
7740,1001.5227
7741,1240.8818
7742,843.1449
7743,843.1449
7744,843.1449
7745,843.1449
7746,1193.9613
7747,1376.0159
7748,843.1449
7749,857.0954
7750,843.1449
7751,843.1449
7752,1053.7589
7753,1498.9136
7754,843.1449
7755,843.1449
7756,843.1449
7757,923.00946
7758,1491.3486
7759,1291.3364
7760,843.1449
7761,843.1449
7762,930.7593
7763,1415.8011
7764,843.1449
7765,1015.3212
7766,843.1449
7767,956.06525
7768,843.1449
7769,870.7711
7770,1472.1292
7771,1917.0757
7772,1554.5563
7773,1565.0398
7774,976.63617
7775,1242.1564
7776,1888.3756
7777,1960.0352
7778,843.1449
7779,843.1449
7780,998.3461
7781,929.6209
7782,843.1449
7783,896.40314
7784,1194.4152
7785,1187.4432
7786,843.1449
7787,1622.1569
7788,1557.3105
7789,1432.0356
7790,843.1449
7791,1248.917
7792,985.21735
7793,987.9804
7794,843.1449
7795,867.36206
7796,843.1449
7797,999.56696
7798,843.1449
7799,880.4117
7800,964.04425
7801,1763.061
7802,860.656
7803,880.1656
7804,1220.1715
7805,1419.7749
7806,861.06805
7807,916.59924
7808,1005.37103
7809,937.6207
7810,1139.3267
7811,1922.4609
7812,843.1449
7813,892.6243
7814,860.3532
7815,980.76025
7816,1519.8516
7817,980.122
7818,2090.5017
7819,1624.0027
7820,892.2084
7821,1114.7711
7822,843.1449
7823,1176.3506
7824,843.1449
7825,1195.7048
7826,843.1449
7827,843.1449
7828,1278.1373
7829,1183.2526
7830,885.4104
7831,1273.0737
7832,1053.2616
7833,1185.3073
7834,843.1449
7835,1311.9476
7836,852.4125
7837,1420.7931
7838,1072.2701
7839,848.7682
7840,1431.519
7841,1790.9187
7842,1473.4641
7843,1324.7686
7844,867.1722
7845,843.1449
7846,1309.7561
7847,1807.8102
7848,954.18427
7849,948.1517
7850,1309.2709
7851,1461.8616
7852,1807.3818
7853,1798.3392
7854,843.1449
7855,1094.4232
7856,902.6483
7857,1573.4689
7858,860.0528
7859,1239.9491
7860,1207.0481
7861,843.1449
7862,1368.8755
7863,1264.6267
7864,866.34064
7865,1043.3014
7866,843.1449
7867,843.1449
7868,843.1449
7869,1001.67035
7870,1468.9658
7871,1306.3989
7872,886.7262
7873,970.17456
7874,843.1449
7875,1311.1698
7876,843.1449
7877,1171.035
7878,1512.0696
7879,1962.5475
7880,843.1449
7881,881.852
7882,1353.4338
7883,1744.6497
7884,843.1449
7885,864.6923
7886,1188.8302
7887,1308.025
7888,845.7096
7889,1188.2714
7890,843.1449
7891,843.1449
7892,1017.3128
7893,1014.9914
7894,1481.2484
7895,1576.845
7896,843.1449
7897,1486.1697
7898,1044.4263
7899,934.36346
7900,843.1449
7901,1157.8146
7902,1529.072
7903,1341.2048
7904,886.5181
7905,1109.308
7906,843.1449
7907,1068.4089
7908,845.1204
7909,1027.6307
7910,882.3143
7911,950.39667
7912,990.7858
7913,884.75885
7914,1669.7993
7915,2040.9966
7916,1375.6978
7917,1372.8386
7918,1680.9298
7919,1046.4891
7920,975.6536
7921,1151.1447
7922,843.1449
7923,1127.1136
7924,991.6972
7925,1591.4692
7926,1817.7905
7927,1825.6698
7928,1585.2732
7929,1571.2375
7930,843.1449
7931,843.1449
7932,1131.3457
7933,1548.2108
7934,843.1449
7935,843.1449
7936,933.4494
7937,1274.8523
7938,843.1449
7939,1265.2384
7940,879.3886
7941,843.1449
7942,945.9949
7943,1196.3324
7944,1471.0305
7945,1438.1482
7946,879.9521
7947,861.22015
7948,878.7618
7949,1010.90094
7950,1422.6147
7951,1454.5874
7952,1033.3153
7953,903.63995
7954,843.1449
7955,1167.6947
7956,1434.0262
7957,1649.4385
7958,843.1449
7959,861.3641
7960,1766.4971
7961,1712.7705
7962,872.72833
7963,916.4813
7964,1425.1233
7965,1277.0552
7966,843.1449
7967,944.12103
7968,843.1449
7969,879.3704
7970,922.1622
7971,1758.3619
7972,913.61163
7973,843.1449
7974,1136.0477
7975,1374.1697
7976,875.59515
7977,1053.1385
7978,843.1449
7979,843.1449
7980,1236.7977
7981,1432.5449
7982,977.1152
7983,843.1449
7984,926.3535
7985,1536.0458
7986,913.84125
7987,1303.6482
7988,843.1449
7989,1014.6205
7990,1208.133
7991,1970.3047
7992,1242.7048
7993,929.0651
7994,1032.0491
7995,843.1449
7996,910.4564
7997,1097.1324
7998,1203.4314
7999,1476.0591
8000,1231.4238
8001,1958.1873
8002,843.1449
8003,843.1449
8004,1041.2203
8005,1566.685
8006,843.1449
8007,1361.0166
8008,843.1449
8009,974.3344
8010,1227.4994
8011,1419.4644
8012,848.8965
8013,1798.5066
8014,843.1449
8015,1313.1257
8016,843.1449
8017,1034.1091
8018,843.1449
8019,1002.30743
8020,1009.037
8021,1519.2698
8022,1264.5046
8023,1157.2626
8024,1380.5575
8025,964.86444
8026,2032.844
8027,1725.4935
8028,847.76605
8029,860.6621
8030,1253.9856
8031,1253.446
8032,843.1449
8033,1013.9822
8034,938.9318
8035,1234.1738
8036,843.1449
8037,1067.156
8038,843.1449
8039,1065.1835
8040,843.1449
8041,843.1449
8042,1129.1577
8043,1249.957
8044,843.1449
8045,843.1449
8046,1125.9197
8047,1175.7788
8048,843.1449
8049,874.5708
8050,1148.3345
8051,1565.5322
8052,854.9324
8053,1222.8309
8054,984.62177
8055,843.1449
8056,843.1449
8057,1259.8188
8058,1472.8663
8059,1749.7958
8060,920.064
8061,880.82886
8062,848.99286
8063,843.1449
8064,1179.7197
8065,1463.5676
8066,1554.1438
8067,1587.479
8068,913.91
8069,1168.5485
8070,899.5142
8071,921.8637
8072,843.1449
8073,1200.4534
8074,926.8885
8075,1136.0243
8076,1436.0331
8077,1585.731
8078,1397.952
8079,1523.7317
8080,879.1944
8081,908.37854
8082,1126.8384
8083,1320.2177
8084,887.45917
8085,849.38165
8086,1011.7367
8087,1964.1718
8088,845.7669
8089,843.1449
8090,1157.689
8091,1923.5681
8092,843.1449
8093,1043.8676
8094,1008.4141
8095,1287.0645
8096,843.1449
8097,843.1449
8098,1455.986
8099,1344.5674
8100,843.1449
8101,843.1449
8102,843.1449
8103,843.1449
8104,858.62366
8105,857.2874
8106,1078.8826
8107,1405.4138
8108,1390.1084
8109,1243.794
8110,1427.8798
8111,1228.5396
8112,940.1031
8113,1356.2388
8114,843.1449
8115,843.1449
8116,855.1945
8117,922.1079
8118,1374.8102
8119,1245.904
8120,843.1449
8121,843.1449
8122,958.0987
8123,1540.4094
8124,843.1449
8125,929.4189
8126,1601.0657
8127,1292.3638
8128,843.1449
8129,843.1449
8130,1381.1501
8131,1371.293
8132,908.33453
8133,843.1449
8134,1274.1218
8135,1468.4714
8136,843.1449
8137,843.1449
8138,843.1449
8139,1168.1829
8140,1568.8467
8141,1539.3573
8142,843.1449
8143,1189.4443
8144,843.1449
8145,843.1449
8146,843.1449
8147,843.1449
8148,1021.3033
8149,1315.977
8150,1487.5022
8151,1451.1189
8152,860.3824
8153,1016.89966
8154,843.1449
8155,843.1449
8156,1032.7065
8157,1688.6929
8158,861.5644
8159,843.7244
8160,1932.3877
8161,1404.374
8162,843.1449
8163,843.1449
8164,1235.6876
8165,1748.7059
8166,843.1449
8167,1189.0753
8168,973.539
8169,843.1449
8170,1023.523
8171,1561.1038
8172,855.6916
8173,843.1449
8174,954.5916
8175,1218.66
8176,1454.2704
8177,1843.5283
8178,1203.5083
8179,901.55493
8180,1062.5321
8181,1973.1157
8182,859.2642
8183,948.7308
8184,1232.5605
8185,1838.7963
8186,1330.1301
8187,1654.0024
8188,843.1449
8189,843.1449
8190,843.1449
8191,843.1449
8192,1128.3793
8193,1629.7981
8194,843.1449
8195,1423.9846
8196,1404.862
8197,1893.1597
8198,843.1449
8199,1102.9323
8200,1049.5492
8201,1371.0828
8202,843.1449
8203,874.4528
8204,876.0787
8205,843.1449
8206,1385.5774
8207,1309.6472
8208,1692.4789
8209,1423.2388
8210,1455.3389
8211,1844.5494
8212,924.061
8213,1033.0011
8214,843.1449
8215,917.1619
8216,861.2884
8217,1396.1354
8218,1236.9216
8219,843.1449
8220,843.1449
8221,1134.7561
8222,1419.6482
8223,1411.416
8224,843.1449
8225,843.1449
8226,1362.0498
8227,1327.5337
8228,862.00903
8229,892.3873
8230,1001.22626
8231,1303.8225
8232,899.4226
8233,1089.5585
8234,892.83453
8235,1437.7046
8236,851.49774
8237,1204.7812
8238,843.1449
8239,1029.1605
8240,1030.8243
8241,1147.43
8242,1066.7141
8243,876.03577
8244,1105.8281
8245,1834.563
8246,918.4925
8247,903.7703
8248,1356.5448
8249,1850.9282
8250,843.1449
8251,843.1449
8252,1184.9586
